season,posteam,down,dist_bucket,pass_rate,epa,success,plays
2023,NE,3,Long (10+),0.8571428571428571,-0.6287655727493614,0.16326530612244897,49
2023,NE,3,Med-Short (3-5),0.8936170212765957,-0.32390099014354434,0.44680851063829785,47
2023,NE,3,Medium (6-9),0.9285714285714286,-0.31494016960715915,0.2857142857142857,56
2023,NE,3,Short (1-2),0.26666666666666666,-0.26609504932913425,0.6,30
2023,NE,4,Long (10+),1.0,-2.067615259147715,0.0,2
2023,NE,4,Med-Short (3-5),0.8571428571428571,-0.323279102628086,0.42857142857142855,7
2023,NE,4,Medium (6-9),1.0,0.47314681790885516,0.5,2
2023,NE,4,Short (1-2),0.3333333333333333,0.3482950020600886,0.6666666666666666,6
2023,NO,1,Long (10+),0.45454545454545453,-0.018443960501522895,0.41642228739002934,341
2023,NO,1,Med-Short (3-5),0.4,-0.020865107921417804,0.4,5
2023,NO,1,Medium (6-9),0.2857142857142857,-0.14962683909107,0.14285714285714285,7
2023,NO,1,Short (1-2),0.0,0.25389669865156367,0.5,6
2023,NO,2,Long (10+),0.7653061224489796,0.32993787245965106,0.4489795918367347,98
2023,NO,2,Med-Short (3-5),0.3787878787878788,0.1446462262855758,0.5606060606060606,66
2023,NO,2,Medium (6-9),0.7666666666666667,-0.0068188767821993675,0.36666666666666664,90
2023,NO,2,Short (1-2),0.30303030303030304,-0.003038741693175821,0.5454545454545454,33
2023,NO,3,Long (10+),0.9375,-0.7472897238029031,0.15625,32
2023,NO,3,Med-Short (3-5),0.8478260869565217,-0.35540535705137244,0.4782608695652174,46
2023,NO,3,Medium (6-9),0.967741935483871,-0.1540206528016523,0.3548387096774194,62
2023,NO,3,Short (1-2),0.3548387096774194,0.02536500208832023,0.6774193548387096,31
2023,NO,4,Med-Short (3-5),1.0,-1.2475851441267878,0.25,4
2023,NO,4,Medium (6-9),1.0,-2.6209015014464967,0.0,2
2023,NO,4,Short (1-2),0.4,1.2990079476730898,0.8,5
2023,NYG,1,Long (10+),0.527972027972028,-0.1326858309048539,0.38461538461538464,286
2023,NYG,1,Med-Short (3-5),0.0,0.28767073471681215,0.5,2
2023,NYG,1,Medium (6-9),0.3333333333333333,-0.2554088713465414,0.16666666666666666,6
2023,NYG,1,Short (1-2),0.25,-2.0027160957833985,0.5,4
2023,NYG,2,Long (10+),0.5092592592592593,-0.17594994696507152,0.32407407407407407,108
2023,NYG,2,Med-Short (3-5),0.2830188679245283,-0.29232532056136373,0.4528301886792453,53
2023,NYG,2,Medium (6-9),0.4927536231884058,-0.23816913192327457,0.37681159420289856,69
2023,NYG,2,Short (1-2),0.2,0.28936107277792567,0.5333333333333333,15
2023,NYG,3,Long (10+),0.847457627118644,-0.2199705546423275,0.2033898305084746,59
2023,NYG,3,Med-Short (3-5),0.7428571428571429,-0.14654272356592607,0.34285714285714286,35
2023,NYG,3,Medium (6-9),0.7592592592592593,-0.09661297582761665,0.35185185185185186,54
2023,NYG,3,Short (1-2),0.4666666666666667,-0.44173683536599667,0.5,30
2023,NYG,4,Med-Short (3-5),1.0,0.8164768494316377,1.0,1
2023,NYG,4,Medium (6-9),1.0,-2.404980736784637,0.0,1
2023,NYG,4,Short (1-2),0.21428571428571427,-1.4863358701903573,0.35714285714285715,14
2023,NYJ,1,Long (10+),0.5,-0.14526140868800858,0.3741935483870968,310
2023,NYJ,1,Med-Short (3-5),0.0,-0.47255210534785874,0.5,2
2023,NYJ,1,Medium (6-9),0.3,0.13040528053534217,0.3,10
2023,NYJ,1,Short (1-2),0.0,0.6197997153794859,1.0,1
2023,NYJ,2,Long (10+),0.7425742574257426,-0.34234819686994655,0.26732673267326734,101
2023,NYJ,2,Med-Short (3-5),0.6,0.005747707896080101,0.45,40
2023,NYJ,2,Medium (6-9),0.5121951219512195,-0.2741823817387496,0.34146341463414637,82
2023,NYJ,2,Short (1-2),0.3181818181818182,0.04212331729253161,0.5454545454545454,22
2023,NYJ,3,Long (10+),0.8153846153846154,-0.5356265810055738,0.1076923076923077,65
2023,NYJ,3,Med-Short (3-5),0.9347826086956522,-0.5383275380587694,0.3695652173913043,46
2023,NYJ,3,Medium (6-9),0.9545454545454546,-0.11538641630225342,0.3409090909090909,44
2023,NYJ,3,Short (1-2),0.38095238095238093,-0.5781060155547623,0.42857142857142855,21
2023,NYJ,4,Long (10+),1.0,-2.72515031149184,0.0,3
2023,NYJ,4,Med-Short (3-5),0.6666666666666666,-0.6484683906116212,0.3333333333333333,3
2023,NYJ,4,Short (1-2),0.0,1.3708335682968027,0.875,8
2023,PHI,1,Long (10+),0.4904109589041096,-0.07081669467063048,0.410958904109589,365
2023,PHI,1,Med-Short (3-5),0.125,-0.3974445860967535,0.4375,16
2023,PHI,1,Medium (6-9),0.0,0.04038196105310427,0.5714285714285714,7
2023,PHI,1,Short (1-2),0.0,-0.11469490876437963,0.7142857142857143,7
2023,PHI,2,Long (10+),0.7352941176470589,0.1655454272889377,0.4411764705882353,102
2023,PHI,2,Med-Short (3-5),0.5223880597014925,0.05717370368682766,0.5074626865671642,67
2023,PHI,2,Medium (6-9),0.6888888888888889,0.08521343557600433,0.4444444444444444,90
2023,PHI,2,Short (1-2),0.4117647058823529,0.2510406415591099,0.7352941176470589,34
2023,PHI,3,Long (10+),0.8048780487804879,0.09884673431854712,0.21951219512195122,41
2023,PHI,3,Med-Short (3-5),0.5869565217391305,0.4950430360670527,0.5869565217391305,46
2023,PHI,3,Medium (6-9),0.7678571428571429,0.21070181517081504,0.5,56
2023,PHI,3,Short (1-2),0.34285714285714286,0.1923518243178348,0.7142857142857143,35
2023,PHI,4,Med-Short (3-5),0.8571428571428571,2.7141094984544907,0.8571428571428571,7
2023,PHI,4,Short (1-2),0.09090909090909091,1.5187275903034871,0.9090909090909091,11
2023,PIT,1,Long (10+),0.3878787878787879,-0.00889215945146244,0.45151515151515154,330
2023,PIT,1,Med-Short (3-5),0.25,0.5593004317197483,0.75,8
2023,PIT,1,Medium (6-9),0.25,-0.22288538326392882,0.125,8
2023,PIT,1,Short (1-2),0.3333333333333333,-0.4898194822308142,0.0,3
2023,PIT,2,Long (10+),0.6282051282051282,-0.34746212938663146,0.2564102564102564,78
2023,PIT,2,Med-Short (3-5),0.4507042253521127,-0.004377616464052166,0.43661971830985913,71
2023,PIT,2,Medium (6-9),0.44086021505376344,0.1576453800800116,0.43010752688172044,93
2023,PIT,2,Short (1-2),0.43478260869565216,0.034407889002265976,0.6086956521739131,23
2023,PIT,3,Long (10+),0.8478260869565217,-0.44726015686118836,0.21739130434782608,46
2023,PIT,3,Med-Short (3-5),0.9565217391304348,-0.028998387317839967,0.45652173913043476,46
2023,PIT,3,Medium (6-9),0.9298245614035088,-0.05378520279687762,0.3684210526315789,57
2023,PIT,3,Short (1-2),0.36363636363636365,-0.5106875804534907,0.5454545454545454,33
2023,PIT,4,Med-Short (3-5),1.0,-2.552147027105093,0.0,1
2023,PIT,4,Short (1-2),0.3,-0.18398823991883545,0.6,10
2023,SEA,1,Long (10+),0.5513513513513514,0.10387229711601108,0.4540540540540541,370
2023,SEA,1,Med-Short (3-5),0.23076923076923078,0.2481933331694633,0.5384615384615384,13
2023,SEA,1,Medium (6-9),0.2,-0.22406000401824713,0.3,10
2023,SEA,1,Short (1-2),0.16666666666666666,0.6379542537906673,0.6666666666666666,6
2023,SEA,2,Long (10+),0.6893203883495146,-0.06815280521444488,0.3786407766990291,103
2023,SEA,2,Med-Short (3-5),0.390625,-0.0257368192596914,0.515625,64
2023,SEA,2,Medium (6-9),0.7021276595744681,0.12538062067370506,0.4787234042553192,94
2023,SEA,2,Short (1-2),0.19047619047619047,0.2405301652055154,0.5714285714285714,21
2023,SEA,3,Long (10+),0.9285714285714286,-0.027268755275132586,0.2857142857142857,56
2023,SEA,3,Med-Short (3-5),0.9302325581395349,-0.3177492604625046,0.4186046511627907,43
2023,SEA,3,Medium (6-9),0.92,0.16017331464008525,0.38,50
2023,SEA,3,Short (1-2),0.5151515151515151,-0.10660815702345873,0.5757575757575758,33
2023,SEA,4,Med-Short (3-5),1.0,-2.4295544922933914,0.0,1
2023,SEA,4,Medium (6-9),1.0,-2.7197479993337765,0.0,2
2023,SEA,4,Short (1-2),0.375,0.9117983716278104,0.75,8
2023,SF,1,Long (10+),0.5469255663430421,0.19944092012040654,0.5372168284789643,309
2023,SF,1,Med-Short (3-5),0.25,0.1329746915398573,0.5,8
2023,SF,1,Medium (6-9),0.2222222222222222,0.14868434068436423,0.6666666666666666,9
2023,SF,1,Short (1-2),0.1111111111111111,0.05522990447611341,0.4444444444444444,9
2023,SF,2,Long (10+),0.726027397260274,0.05840191735538386,0.410958904109589,73
2023,SF,2,Med-Short (3-5),0.42592592592592593,0.07374070058533645,0.5185185185185185,54
2023,SF,2,Medium (6-9),0.7121212121212122,0.355626982378784,0.5606060606060606,66
2023,SF,2,Short (1-2),0.07894736842105263,0.6271059372390339,0.6842105263157895,38
2023,SF,3,Long (10+),0.8055555555555556,-0.0946863908078914,0.2222222222222222,36
2023,SF,3,Med-Short (3-5),0.8421052631578947,-0.04296406343365267,0.47368421052631576,19
2023,SF,3,Medium (6-9),0.9393939393939394,0.4299096776514272,0.48484848484848486,33
2023,SF,3,Short (1-2),0.2727272727272727,0.39856396292276314,0.8181818181818182,33
2023,SF,4,Med-Short (3-5),1.0,3.3686553351581097,1.0,1
2023,SF,4,Short (1-2),0.3333333333333333,2.2534130037141344,1.0,3
2023,TB,1,Long (10+),0.44200626959247646,-0.050197800368944265,0.3542319749216301,319
2023,TB,1,Med-Short (3-5),0.6,-0.997275212185923,0.4,5
2023,TB,1,Medium (6-9),0.36363636363636365,-1.0005743718674323,0.18181818181818182,11
2023,TB,1,Short (1-2),0.5555555555555556,0.03455912016215734,0.4444444444444444,9
2023,TB,2,Long (10+),0.6547619047619048,-0.13986793092217772,0.2976190476190476,84
2023,TB,2,Med-Short (3-5),0.52,-0.2013272458757274,0.46,50
2023,TB,2,Medium (6-9),0.6260869565217392,-0.0037205269128923785,0.391304347826087,115
2023,TB,2,Short (1-2),0.4166666666666667,-0.30407666264242533,0.5416666666666666,24
2023,TB,3,Long (10+),0.9166666666666666,-0.0405856087977701,0.2708333333333333,48
2023,TB,3,Med-Short (3-5),0.8679245283018868,0.21227019713961193,0.5283018867924528,53
2023,TB,3,Medium (6-9),0.8813559322033898,0.18904716381088832,0.4067796610169492,59
2023,TB,3,Short (1-2),0.2727272727272727,0.392332496896746,0.7272727272727273,22
2023,TB,4,Long (10+),1.0,4.603105059009977,1.0,1
2023,TB,4,Med-Short (3-5),1.0,-2.608140913071111,0.0,1
2023,TB,4,Short (1-2),0.0,1.3447994191083126,0.8571428571428571,7
2023,TEN,1,Long (10+),0.47619047619047616,0.04518915042968902,0.4166666666666667,336
2023,TEN,1,Med-Short (3-5),0.2,0.3137645158683881,0.6,5
2023,TEN,1,Medium (6-9),0.14285714285714285,-0.14275298839285305,0.42857142857142855,7
2023,TEN,1,Short (1-2),0.0,0.018486269771528896,0.25,4
2023,TEN,2,Long (10+),0.5980392156862745,-0.10378404968908994,0.30392156862745096,102
2023,TEN,2,Med-Short (3-5),0.3076923076923077,0.07012655174073118,0.5192307692307693,52
2023,TEN,2,Medium (6-9),0.5955056179775281,0.04181514447881955,0.38202247191011235,89
2023,TEN,2,Short (1-2),0.18181818181818182,-0.1725552011802475,0.36363636363636365,22
2023,TEN,3,Long (10+),0.8367346938775511,-0.3272036925529268,0.22448979591836735,49
2023,TEN,3,Med-Short (3-5),0.8048780487804879,-0.5265785765431586,0.3170731707317073,41
2023,TEN,3,Medium (6-9),0.9310344827586207,-0.2952406832801464,0.29310344827586204,58
2023,TEN,3,Short (1-2),0.39285714285714285,0.4217017535224191,0.8571428571428571,28
2023,TEN,4,Long (10+),0.0,-2.8527353844838217,0.0,2
2023,TEN,4,Med-Short (3-5),1.0,-0.639346718225473,0.3333333333333333,3
2023,TEN,4,Short (1-2),0.2222222222222222,1.6518361831937607,0.8888888888888888,9
2023,WAS,1,Long (10+),0.5964912280701754,-0.13207332511364883,0.3888888888888889,342
2023,WAS,1,Med-Short (3-5),0.6666666666666666,-0.5558997242413979,0.4444444444444444,9
2023,WAS,1,Medium (6-9),0.6,-0.10308264307095669,0.4,5
2023,WAS,1,Short (1-2),0.5,0.20251637355734906,0.5,6
2023,WAS,2,Long (10+),0.7473684210526316,-0.038895451227899176,0.4,95
2023,WAS,2,Med-Short (3-5),0.603448275862069,0.04592700150106825,0.5517241379310345,58
2023,WAS,2,Medium (6-9),0.6506024096385542,0.130444611149913,0.43373493975903615,83
2023,WAS,2,Short (1-2),0.40540540540540543,-0.12672058491719057,0.4594594594594595,37
2023,WAS,3,Long (10+),0.8666666666666667,-0.18629110038268426,0.35555555555555557,45
2023,WAS,3,Med-Short (3-5),0.8461538461538461,-0.2264125700832266,0.4358974358974359,39
2023,WAS,3,Medium (6-9),0.9230769230769231,0.04133873856491496,0.358974358974359,39
2023,WAS,3,Short (1-2),0.47368421052631576,-0.15073443448559573,0.5789473684210527,38
2023,WAS,4,Long (10+),0.0,-4.317329486482777,0.0,1
2023,WAS,4,Med-Short (3-5),1.0,-2.7894939866964705,0.0,1
2023,WAS,4,Medium (6-9),1.0,-2.172195660532452,0.0,1
2023,WAS,4,Short (1-2),0.7142857142857143,0.25774409466456355,0.6428571428571429,14
2024,ARI,1,Long (10+),0.5145348837209303,0.0920065730534525,0.436046511627907,344
2024,ARI,1,Med-Short (3-5),0.4444444444444444,-0.12481662267560346,0.5555555555555556,9
2024,ARI,1,Medium (6-9),0.42857142857142855,0.6441662113855793,0.7142857142857143,7
2024,ARI,1,Short (1-2),0.5555555555555556,0.3952005264388087,0.5555555555555556,9
2024,ARI,2,Long (10+),0.6630434782608695,0.01849958761885417,0.44565217391304346,92
2024,ARI,2,Med-Short (3-5),0.5964912280701754,0.1503816450187291,0.5614035087719298,57
2024,ARI,2,Medium (6-9),0.6867469879518072,0.015616632256367951,0.5060240963855421,83
2024,ARI,2,Short (1-2),0.32142857142857145,0.08336887422640873,0.5714285714285714,28
2024,ARI,3,Long (10+),0.6857142857142857,-0.2732508279630414,0.2,35
2024,ARI,3,Med-Short (3-5),0.7878787878787878,0.6875290897882159,0.6060606060606061,33
2024,ARI,3,Medium (6-9),0.8260869565217391,-0.16040008722119323,0.32608695652173914,46
2024,ARI,3,Short (1-2),0.45161290322580644,0.0835931347325336,0.6774193548387096,31
2024,ARI,4,Long (10+),1.0,-0.21391709870658815,0.5,2
2024,ARI,4,Med-Short (3-5),0.5,3.4974021080997773,1.0,2
2024,ARI,4,Medium (6-9),1.0,-2.376979166729143,0.0,2
2024,ARI,4,Short (1-2),0.42857142857142855,-2.7523196849589504,0.2857142857142857,7
2024,ATL,1,Long (10+),0.43478260869565216,0.020091942486935594,0.48081841432225064,391
2024,ATL,1,Med-Short (3-5),0.125,0.24003372263541678,0.625,8
2024,ATL,1,Medium (6-9),0.07692307692307693,0.1775766022373528,0.5384615384615384,13
2024,ATL,1,Short (1-2),0.0,0.1753842193284072,0.5,4
2024,ATL,2,Long (10+),0.9019607843137255,0.34255251896569927,0.47058823529411764,102
2024,ATL,2,Med-Short (3-5),0.3835616438356164,-0.05318504319070162,0.5205479452054794,73
2024,ATL,2,Medium (6-9),0.6907216494845361,0.04439071320134129,0.4329896907216495,97
2024,ATL,2,Short (1-2),0.18421052631578946,-0.08865314534188273,0.6052631578947368,38
2024,ATL,3,Long (10+),0.9148936170212766,-0.14569806011184636,0.3191489361702128,47
2024,ATL,3,Med-Short (3-5),0.8695652173913043,0.1888728286627968,0.5434782608695652,46
2024,ATL,3,Medium (6-9),0.9795918367346939,-0.047728464159951155,0.42857142857142855,49
2024,ATL,3,Short (1-2),0.22857142857142856,-0.3768756736296466,0.5428571428571428,35
2024,ATL,4,Long (10+),1.0,0.190483482030686,0.3333333333333333,3
2024,ATL,4,Med-Short (3-5),1.0,0.9213421546473083,0.5454545454545454,11
2024,ATL,4,Short (1-2),0.38461538461538464,1.4017667660462814,0.8461538461538461,13
2024,BAL,1,Long (10+),0.4586894586894587,0.17868375201554298,0.4985754985754986,351
2024,BAL,1,Med-Short (3-5),0.0,0.08101854876731522,0.6,5
2024,BAL,1,Medium (6-9),0.45454545454545453,0.19790734254638664,0.45454545454545453,11
2024,BAL,1,Short (1-2),0.2,0.5658626216405537,0.8,5
2024,BAL,2,Long (10+),0.6145833333333334,0.2013772686310792,0.4375,96
2024,BAL,2,Med-Short (3-5),0.2692307692307692,0.10263946891343668,0.5384615384615384,52
2024,BAL,2,Medium (6-9),0.6590909090909091,0.342166468203935,0.5,88
2024,BAL,2,Short (1-2),0.34782608695652173,0.541345747571145,0.8695652173913043,23
2024,BAL,3,Long (10+),0.9772727272727273,-0.14146704709033522,0.2727272727272727,44
2024,BAL,3,Med-Short (3-5),0.7575757575757576,0.36088985136079155,0.48484848484848486,33
2024,BAL,3,Medium (6-9),0.9210526315789473,0.4213815236997845,0.5,38
2024,BAL,3,Short (1-2),0.12,0.5799277793522924,0.76,25
2024,BAL,4,Long (10+),1.0,-1.1036791896331124,0.0,2
2024,BAL,4,Med-Short (3-5),1.0,-2.6526613294845447,0.0,1
2024,BAL,4,Short (1-2),0.14285714285714285,0.5228013076120988,0.7142857142857143,7
2024,BUF,1,Long (10+),0.43870967741935485,0.07289208120745624,0.44193548387096776,310
2024,BUF,1,Med-Short (3-5),0.125,0.3804534945775231,0.625,8
2024,BUF,1,Medium (6-9),0.26666666666666666,0.26093564975696304,0.6,15
2024,BUF,1,Short (1-2),0.0,-6.97187424520962e-05,0.5,4
2024,BUF,2,Long (10+),0.7976190476190477,0.3067692489421461,0.5,84
2024,BUF,2,Med-Short (3-5),0.44,0.505874035008601,0.62,50
2024,BUF,2,Medium (6-9),0.6888888888888889,0.11608410890233548,0.4777777777777778,90
2024,BUF,2,Short (1-2),0.21875,0.1518689645727136,0.625,32
2024,BUF,3,Long (10+),0.918918918918919,0.3049257883029797,0.43243243243243246,37
2024,BUF,3,Med-Short (3-5),0.7857142857142857,0.09612070303655414,0.5357142857142857,28
2024,BUF,3,Medium (6-9),0.9333333333333333,0.16748207155345113,0.4,45
2024,BUF,3,Short (1-2),0.3611111111111111,-0.01665014583259963,0.6388888888888888,36
2024,BUF,4,Med-Short (3-5),1.0,0.7600082557861848,0.5,6
2024,BUF,4,Short (1-2),0.2727272727272727,2.121459682863629,0.9090909090909091,11
2024,CAR,1,Long (10+),0.4212328767123288,-0.002010944340410355,0.410958904109589,292
2024,CAR,1,Med-Short (3-5),0.2857142857142857,0.3853543478430116,0.7142857142857143,7
2024,CAR,1,Medium (6-9),0.5,-0.06852259092071715,0.16666666666666666,6
2024,CAR,1,Short (1-2),0.2,0.1903344243648462,0.4,5
2024,CAR,2,Long (10+),0.7012987012987013,0.0548917218519665,0.4025974025974026,77
2024,CAR,2,Med-Short (3-5),0.5535714285714286,-0.037373672219733374,0.4642857142857143,56
2024,CAR,2,Medium (6-9),0.6025641025641025,0.012105527356302796,0.38461538461538464,78
2024,CAR,2,Short (1-2),0.2727272727272727,-0.06569562165003101,0.45454545454545453,22
2024,CAR,3,Long (10+),0.9117647058823529,-0.28333812128802843,0.23529411764705882,34
2024,CAR,3,Med-Short (3-5),0.851063829787234,-0.16483724741406408,0.425531914893617,47
2024,CAR,3,Medium (6-9),0.868421052631579,0.06419527027945107,0.4473684210526316,38
2024,CAR,3,Short (1-2),0.48484848484848486,0.16953201988133404,0.6060606060606061,33
2024,CAR,4,Med-Short (3-5),1.0,1.5779068770158726,0.6666666666666666,3
2024,CAR,4,Medium (6-9),1.0,0.09973682992858812,0.5,2
2024,CAR,4,Short (1-2),0.4444444444444444,0.43022149365343565,0.6666666666666666,9
2024,CHI,1,Long (10+),0.4542372881355932,-0.1128855705717542,0.3898305084745763,295
2024,CHI,1,Med-Short (3-5),0.125,0.026665676425182028,0.5,8
2024,CHI,1,Medium (6-9),0.0,-0.030359485506778583,0.5,2
2024,CHI,1,Short (1-2),0.5,0.4699981960778435,0.6666666666666666,6
2024,CHI,2,Long (10+),0.7526881720430108,-0.022971587742851567,0.3870967741935484,93
2024,CHI,2,Med-Short (3-5),0.39622641509433965,-0.1912096989553044,0.4716981132075472,53
2024,CHI,2,Medium (6-9),0.5764705882352941,-0.04260500651845873,0.3411764705882353,85
2024,CHI,2,Short (1-2),0.3333333333333333,0.01749768584785569,0.5555555555555556,27
2024,CHI,3,Long (10+),0.9387755102040817,-0.5064111761739477,0.22448979591836735,49
2024,CHI,3,Med-Short (3-5),0.85,-0.25438826688501814,0.425,40
2024,CHI,3,Medium (6-9),0.9375,-0.35786067859889714,0.3333333333333333,48
2024,CHI,3,Short (1-2),0.3333333333333333,-0.2297761596329209,0.5333333333333333,30
2024,CHI,4,Long (10+),1.0,-0.56989487237297,0.0,1
2024,CHI,4,Med-Short (3-5),0.8333333333333334,1.6631142753564443,0.8333333333333334,6
2024,CHI,4,Short (1-2),0.3333333333333333,-0.4283547248123796,0.5,12
2024,CIN,1,Long (10+),0.5540540540540541,0.15738307385566971,0.4918918918918919,370
2024,CIN,1,Med-Short (3-5),0.6153846153846154,0.18819173089622593,0.46153846153846156,13
2024,CIN,1,Medium (6-9),0.5,-0.09176717277815831,0.42857142857142855,14
2024,CIN,1,Short (1-2),0.4,-0.0335274378885515,0.4,10
2024,CIN,2,Long (10+),0.8888888888888888,-0.002136312573530171,0.4074074074074074,81
2024,CIN,2,Med-Short (3-5),0.6301369863013698,0.38186657062870427,0.6027397260273972,73
2024,CIN,2,Medium (6-9),0.90625,-0.04347610518379952,0.4895833333333333,96
2024,CIN,2,Short (1-2),0.38095238095238093,0.035147582337314645,0.5,42
2024,CIN,3,Long (10+),0.9166666666666666,0.12441030010312229,0.3333333333333333,36
2024,CIN,3,Med-Short (3-5),0.9512195121951219,0.1726034614602709,0.4878048780487805,41
2024,CIN,3,Medium (6-9),0.8571428571428571,0.2907659453518295,0.4897959183673469,49
2024,CIN,3,Short (1-2),0.6666666666666666,0.08600484994701091,0.6666666666666666,48
2024,CIN,4,Med-Short (3-5),1.0,0.5489806388407791,0.5,6
2024,CIN,4,Short (1-2),0.8,-0.9659407818806358,0.4,10
2024,CLE,1,Long (10+),0.5607476635514018,-0.17793041792423667,0.32398753894080995,321
2024,CLE,1,Med-Short (3-5),0.6666666666666666,-0.29506888586911373,0.3333333333333333,3
2024,CLE,1,Medium (6-9),0.4,0.37952225799672307,0.7,10
2024,CLE,1,Short (1-2),0.25,-3.435472486562503,0.0,4
2024,CLE,2,Long (10+),0.672566371681416,-0.05293777281061985,0.3274336283185841,113
2024,CLE,2,Med-Short (3-5),0.375,-0.11416760255027232,0.4791666666666667,48
2024,CLE,2,Medium (6-9),0.6785714285714286,-0.32302774923637,0.38095238095238093,84
2024,CLE,2,Short (1-2),0.30434782608695654,0.30812194253287645,0.7391304347826086,23
2024,CLE,3,Long (10+),0.9365079365079365,-0.36116947446852293,0.20634920634920634,63
2024,CLE,3,Med-Short (3-5),0.7727272727272727,0.01871935173509615,0.4318181818181818,44
2024,CLE,3,Medium (6-9),0.8780487804878049,-0.4396166039808891,0.24390243902439024,41
2024,CLE,3,Short (1-2),0.21739130434782608,-0.5290878660775646,0.4782608695652174,23
2024,CLE,4,Med-Short (3-5),1.0,-0.2661097119678743,0.4,5
2024,CLE,4,Short (1-2),0.23529411764705882,-0.026054429797702196,0.5882352941176471,17
2024,DAL,1,Long (10+),0.5438066465256798,-0.061607490048060695,0.3987915407854985,331
2024,DAL,1,Med-Short (3-5),0.2857142857142857,0.18662458365932771,0.7142857142857143,7
2024,DAL,1,Medium (6-9),0.14285714285714285,-1.0162252127982876,0.42857142857142855,7
2024,DAL,1,Short (1-2),0.0,0.39248545162263326,0.6666666666666666,3
2024,DAL,2,Long (10+),0.6565656565656566,0.10958036378342328,0.45454545454545453,99
2024,DAL,2,Med-Short (3-5),0.5384615384615384,-0.10039352958063738,0.46153846153846156,52
2024,DAL,2,Medium (6-9),0.6091954022988506,-0.006246434509936163,0.47126436781609193,87
2024,DAL,2,Short (1-2),0.28,0.06652738058823161,0.56,25
2024,DAL,3,Long (10+),0.8809523809523809,-0.1545394386861116,0.23809523809523808,42
2024,DAL,3,Med-Short (3-5),0.851063829787234,0.02414778248820585,0.48936170212765956,47
2024,DAL,3,Medium (6-9),0.8478260869565217,-0.3172583747755377,0.30434782608695654,46
2024,DAL,3,Short (1-2),0.36363636363636365,-0.01655765935805277,0.6666666666666666,33
2024,DAL,4,Long (10+),1.0,-0.008476477640215307,0.0,1
2024,DAL,4,Med-Short (3-5),1.0,4.561948236078024,1.0,1
2024,DAL,4,Medium (6-9),1.0,-1.4159448634309229,0.0,2
2024,DAL,4,Short (1-2),0.4,-0.4806008225714322,0.5,10
2024,DEN,1,Long (10+),0.46938775510204084,-0.020635528559706382,0.3979591836734694,294
2024,DEN,1,Med-Short (3-5),0.14285714285714285,-0.09264448917071734,0.42857142857142855,7
2024,DEN,1,Medium (6-9),0.5714285714285714,-0.27247881298119736,0.2857142857142857,7
2024,DEN,1,Short (1-2),0.4,0.244504646374844,0.6,5
2024,DEN,2,Long (10+),0.7432432432432432,0.1125667701370223,0.40540540540540543,74
2024,DEN,2,Med-Short (3-5),0.3695652173913043,-0.03687408298972751,0.4782608695652174,46
2024,DEN,2,Medium (6-9),0.67,-0.0031881397942197507,0.41,100
2024,DEN,2,Short (1-2),0.25806451612903225,-0.1280505693463173,0.3870967741935484,31
2024,DEN,3,Long (10+),0.9761904761904762,-0.0660109580762039,0.2619047619047619,42
2024,DEN,3,Med-Short (3-5),0.8285714285714286,0.25818032820385967,0.5428571428571428,35
2024,DEN,3,Medium (6-9),0.8627450980392157,-0.283481438156104,0.3333333333333333,51
2024,DEN,3,Short (1-2),0.525,0.1729093725978435,0.675,40
2024,DEN,4,Med-Short (3-5),1.0,-2.9728270089253783,0.0,1
2024,DEN,4,Medium (6-9),1.0,-2.0262442723615095,0.0,1
2024,DEN,4,Short (1-2),0.25,1.8351677748505608,0.875,8
2024,DET,1,Long (10+),0.4674922600619195,0.10463546136054247,0.47368421052631576,323
2024,DET,1,Med-Short (3-5),0.36363636363636365,0.2538172261927023,0.7272727272727273,11
2024,DET,1,Medium (6-9),0.42857142857142855,0.30989919743816635,0.6428571428571429,14
2024,DET,1,Short (1-2),0.2,0.350284631352406,0.8,5
2024,DET,2,Long (10+),0.7012987012987013,-0.16775121577628344,0.45454545454545453,77
2024,DET,2,Med-Short (3-5),0.5217391304347826,0.14165308966387427,0.5217391304347826,46
2024,DET,2,Medium (6-9),0.48314606741573035,0.14722384309202563,0.4943820224719101,89
2024,DET,2,Short (1-2),0.5365853658536586,0.35509171740793644,0.6585365853658537,41
2024,DET,3,Long (10+),0.8695652173913043,-0.03730078242357261,0.2608695652173913,23
2024,DET,3,Med-Short (3-5),0.7333333333333333,0.19840783860303443,0.5333333333333333,45
2024,DET,3,Medium (6-9),0.8260869565217391,0.3748488562455859,0.45652173913043476,46
2024,DET,3,Short (1-2),0.4,0.22858554467675277,0.7,30
2024,DET,4,Long (10+),1.0,0.7033463009283878,0.5,2
2024,DET,4,Med-Short (3-5),1.0,2.9634993210617853,0.8571428571428571,7
2024,DET,4,Medium (6-9),0.5,-2.9553936183510814,0.0,2
2024,DET,4,Short (1-2),0.23076923076923078,0.6103197393016532,0.6923076923076923,13
2024,GB,1,Long (10+),0.3835125448028674,0.08304055285668017,0.43010752688172044,279
2024,GB,1,Med-Short (3-5),0.18181818181818182,-0.5580314620165154,0.36363636363636365,11
2024,GB,1,Medium (6-9),0.07692307692307693,0.3131320591872701,0.5384615384615384,13
2024,GB,1,Short (1-2),0.125,0.2348324665799737,0.625,8
