season,posteam,play_type,field_zone,epa,success,plays
2023,TEN,run,1. Own End (75-100),-0.14068738667722142,0.37209302325581395,86
2023,TEN,run,2. Own Mid (50-74),0.07000180494784652,0.43661971830985913,142
2023,TEN,run,3. Opp Mid (25-49),-0.15841633341307595,0.3125,80
2023,TEN,run,4. Red Zone (10-24),0.2912256252402719,0.47058823529411764,34
2023,TEN,run,5. Goal-to-Go (<10),0.11616224969387985,0.56,25
2023,WAS,pass,1. Own End (75-100),-0.05430047246312441,0.46788990825688076,109
2023,WAS,pass,2. Own Mid (50-74),-0.16608599197799642,0.4398148148148148,216
2023,WAS,pass,3. Opp Mid (25-49),-0.023290642991177384,0.416,125
2023,WAS,pass,4. Red Zone (10-24),-0.22459786864272363,0.2777777777777778,54
2023,WAS,pass,5. Goal-to-Go (<10),-0.4214672274071184,0.28,25
2023,WAS,run,1. Own End (75-100),-0.23246107357603327,0.23943661971830985,71
2023,WAS,run,2. Own Mid (50-74),0.024407172642619997,0.45454545454545453,99
2023,WAS,run,3. Opp Mid (25-49),-0.06404359568949547,0.5185185185185185,54
2023,WAS,run,4. Red Zone (10-24),0.029019710978733102,0.46153846153846156,39
2023,WAS,run,5. Goal-to-Go (<10),0.5914092219248969,0.7142857142857143,21
2024,ARI,pass,1. Own End (75-100),-0.024778705834510868,0.42857142857142855,56
2024,ARI,pass,2. Own Mid (50-74),0.071361397915781,0.48292682926829267,205
2024,ARI,pass,3. Opp Mid (25-49),0.004445714564987618,0.5043478260869565,115
2024,ARI,pass,4. Red Zone (10-24),0.014692851886706068,0.43333333333333335,60
2024,ARI,pass,5. Goal-to-Go (<10),0.0946936332904967,0.5,24
2024,ARI,run,1. Own End (75-100),0.06128129026341333,0.32608695652173914,46
2024,ARI,run,2. Own Mid (50-74),0.10090511001788242,0.4260869565217391,115
2024,ARI,run,3. Opp Mid (25-49),0.16039672290471624,0.55,100
2024,ARI,run,4. Red Zone (10-24),-0.24304234539329203,0.3191489361702128,47
2024,ARI,run,5. Goal-to-Go (<10),0.391309419564143,0.5789473684210527,19
2024,ATL,pass,1. Own End (75-100),0.291992118417357,0.5076923076923077,65
2024,ATL,pass,2. Own Mid (50-74),0.14266252172799115,0.5071090047393365,211
2024,ATL,pass,3. Opp Mid (25-49),-0.09397552426120163,0.48214285714285715,168
