season,posteam,game_script,pass_rate,epa,success,plays
2025,BAL,Leading (8+),0.5961538461538461,-0.041856138651016075,0.38461538461538464,52
2025,BAL,Tied,0.453551912568306,0.06050689680537444,0.4918032786885246,183
2025,BAL,Trailing (1-7),0.5476190476190477,-0.040049160092182,0.42857142857142855,252
2025,BAL,Trailing (8+),0.42857142857142855,0.10154797796677732,0.5064935064935064,77
2025,BUF,Leading (1-7),0.5180722891566265,0.08745828905080769,0.463855421686747,166
2025,BUF,Leading (8+),0.5098039215686274,0.1401640334353217,0.43137254901960786,51
2025,BUF,Tied,0.4540229885057471,0.10964333716802907,0.5114942528735632,174
2025,BUF,Trailing (1-7),0.5697211155378487,0.12090757653167762,0.4820717131474104,251
2025,BUF,Trailing (8+),0.5283018867924528,0.07252605115497077,0.46540880503144655,159
2025,CAR,Leading (1-7),0.415929203539823,-0.11890923541682319,0.39823008849557523,113
2025,CAR,Leading (8+),0.4117647058823529,-0.2591766652390909,0.23529411764705882,17
2025,CAR,Tied,0.5339805825242718,-0.009376154826683013,0.46116504854368934,206
2025,CAR,Trailing (1-7),0.5545722713864307,-0.04407693526942439,0.40117994100294985,339
2025,CAR,Trailing (8+),0.5740740740740741,-0.028811809544749007,0.5,108
2025,CHI,Leading (1-7),0.5288888888888889,0.011087823367964857,0.4222222222222222,225
2025,CHI,Leading (8+),0.5,0.18970579755048014,0.5227272727272727,44
2025,CHI,Tied,0.5191256830601093,-0.061154431607716546,0.4371584699453552,183
2025,CHI,Trailing (1-7),0.5589123867069486,0.20164421749387476,0.513595166163142,331
2025,CHI,Trailing (8+),0.6228070175438597,0.20178483884713205,0.5175438596491229,114
2025,CIN,Leading (1-7),0.6153846153846154,0.034569662083501686,0.517948717948718,195
2025,CIN,Leading (8+),0.6363636363636364,0.1622418787155766,0.4090909090909091,22
2025,CIN,Tied,0.5723270440251572,0.08248801221268755,0.4968553459119497,159
2025,CIN,Trailing (1-7),0.6981132075471698,-0.08657717558638515,0.4025157232704403,318
2025,CIN,Trailing (8+),0.6717557251908397,-0.0594636073523573,0.46564885496183206,131
2025,CLE,Leading (1-7),0.4840764331210191,-0.2676874085157804,0.3184713375796178,157
2025,CLE,Leading (8+),0.5925925925925926,-0.7444830110762268,0.14814814814814814,27
2025,CLE,Tied,0.5454545454545454,-0.11705004196485494,0.3522727272727273,176
2025,CLE,Trailing (1-7),0.5589225589225589,-0.1353299408230323,0.367003367003367,297
2025,CLE,Trailing (8+),0.6666666666666666,-0.20119738243325033,0.31333333333333335,150
2025,DAL,Leading (1-7),0.5447154471544715,0.21147952236824186,0.4634146341463415,123
2025,DAL,Leading (8+),0.5476190476190477,0.19276581610726543,0.42857142857142855,42
2025,DAL,Tied,0.5362318840579711,0.06557854539679332,0.48792270531400966,207
2025,DAL,Trailing (1-7),0.6346153846153846,0.15325537495528704,0.4519230769230769,312
2025,DAL,Trailing (8+),0.5914634146341463,0.08135800281540813,0.524390243902439,164
2025,DEN,Leading (1-7),0.5630630630630631,-0.04070838003257138,0.4009009009009009,222
2025,DEN,Leading (8+),0.6428571428571429,0.07176334286328216,0.40476190476190477,42
2025,DEN,Tied,0.5753968253968254,-0.07740046594746428,0.45634920634920634,252
2025,DEN,Trailing (1-7),0.6472602739726028,0.24303056873660825,0.4589041095890411,292
2025,DEN,Trailing (8+),0.6190476190476191,0.12595385779757864,0.42857142857142855,63
2025,DET,Leading (1-7),0.5947712418300654,0.1797098004219715,0.477124183006536,153
2025,DET,Leading (8+),0.6949152542372882,0.216494374428165,0.5254237288135594,59
2025,DET,Tied,0.5245098039215687,0.16527024207212776,0.5049019607843137,204
2025,DET,Trailing (1-7),0.6065573770491803,-0.16142214361825463,0.36065573770491804,244
2025,DET,Trailing (8+),0.6131386861313869,0.17792146465977163,0.5036496350364964,137
2025,GB,Leading (1-7),0.5062761506276151,0.27350593936944423,0.502092050209205,239
2025,GB,Leading (8+),0.5405405405405406,-0.20116755066461786,0.43243243243243246,37
2025,GB,Tied,0.5205479452054794,0.04133812278519432,0.4794520547945205,219
2025,GB,Trailing (1-7),0.5611510791366906,0.1868406002056495,0.5,278
2025,GB,Trailing (8+),0.6111111111111112,0.1636892138033238,0.5138888888888888,72
2025,HOU,Leading (1-7),0.5601503759398496,-0.03691632998342402,0.39849624060150374,266
2025,HOU,Leading (8+),0.5533980582524272,-0.13464476025986516,0.39805825242718446,103
2025,HOU,Tied,0.5727272727272728,0.01623616030492107,0.40454545454545454,220
2025,HOU,Trailing (1-7),0.5606694560669456,-0.00632600750005783,0.42677824267782427,239
2025,HOU,Trailing (8+),0.6956521739130435,-0.16253081029612002,0.43478260869565216,69
2025,IND,Leading (1-7),0.5742574257425742,0.10482485275559834,0.43564356435643564,202
2025,IND,Leading (8+),0.6923076923076923,0.11848449572625329,0.38461538461538464,65
2025,IND,Tied,0.5892857142857143,-0.008677962679531935,0.4642857142857143,168
2025,IND,Trailing (1-7),0.5335689045936396,0.060050520546921095,0.4628975265017668,283
2025,IND,Trailing (8+),0.573170731707317,0.03692265547541436,0.45121951219512196,82
2025,JAX,Leading (1-7),0.56353591160221,-0.06137549364762919,0.43646408839779005,181
2025,JAX,Leading (8+),0.5921052631578947,-0.06263997917741534,0.4342105263157895,76
2025,JAX,Tied,0.5773584905660377,0.0760986234453111,0.45660377358490567,265
2025,JAX,Trailing (1-7),0.5869565217391305,0.19170631808293273,0.5163043478260869,184
2025,JAX,Trailing (8+),0.6212121212121212,0.04561654946949896,0.45454545454545453,66
2025,KC,Leading (1-7),0.644927536231884,0.13879401077596482,0.5,138
2025,KC,Leading (8+),0.5,0.16594383626215858,0.5,16
2025,KC,Tied,0.5911111111111111,-0.1588797635711532,0.4311111111111111,225
2025,KC,Trailing (1-7),0.5984251968503937,0.033023237304741763,0.43832020997375326,381
2025,KC,Trailing (8+),0.6416666666666667,0.11705978127033413,0.4583333333333333,120
2025,LA,Leading (1-7),0.6417112299465241,0.10248910672086939,0.4919786096256685,187
2025,LA,Leading (8+),0.5737704918032787,0.17081817074149758,0.4918032786885246,61
2025,LA,Tied,0.6350710900473934,0.10222644835779651,0.5023696682464455,211
2025,LA,Trailing (1-7),0.6181229773462783,0.23456819308294008,0.5566343042071198,309
2025,LA,Trailing (8+),0.725,0.13454048103372923,0.55,40
2025,LAC,Leading (1-7),0.516260162601626,0.04194459224018258,0.4715447154471545,246
2025,LAC,Leading (8+),0.6444444444444445,0.18810843466260999,0.4666666666666667,45
2025,LAC,Tied,0.5486111111111112,-0.004491723620527521,0.4305555555555556,144
2025,LAC,Trailing (1-7),0.6297709923664122,-0.06062434512737077,0.4122137404580153,262
2025,LAC,Trailing (8+),0.6815286624203821,-0.14712822900313485,0.3630573248407643,157
2025,LV,Leading (1-7),0.5684210526315789,-0.39492274845622233,0.3157894736842105,95
2025,LV,Leading (8+),0.5,0.10546343558235094,0.5,10
2025,LV,Tied,0.6129032258064516,-0.35013875124553034,0.3655913978494624,186
2025,LV,Trailing (1-7),0.5518518518518518,-0.03243505499193924,0.4222222222222222,270
2025,LV,Trailing (8+),0.7153846153846154,-0.4384780695380767,0.2846153846153846,130
2025,MIA,Leading (1-7),0.5899280575539568,0.19790997657743764,0.460431654676259,139
2025,MIA,Leading (8+),0.4939759036144578,-0.0775401850811443,0.3855421686746988,83
2025,MIA,Tied,0.4444444444444444,0.040622398081423816,0.4444444444444444,162
2025,MIA,Trailing (1-7),0.6031746031746031,0.036060289772340354,0.4444444444444444,189
2025,MIA,Trailing (8+),0.5949367088607594,-0.2027332692540969,0.4430379746835443,79
2025,MIN,Leading (1-7),0.5157232704402516,-0.05449521347380903,0.39622641509433965,159
2025,MIN,Leading (8+),0.6153846153846154,-1.00606631689096,0.3076923076923077,13
2025,MIN,Tied,0.5483870967741935,-0.039311887032696086,0.44086021505376344,186
2025,MIN,Trailing (1-7),0.6045454545454545,-0.1724356038422321,0.4409090909090909,220
2025,MIN,Trailing (8+),0.6587301587301587,-0.17060023564335403,0.42063492063492064,126
2025,NE,Leading (1-7),0.5306122448979592,0.21250545521510475,0.5204081632653061,294
2025,NE,Leading (8+),0.48936170212765956,0.2834834394050128,0.574468085106383,47
2025,NE,Tied,0.5337078651685393,0.11182529746369406,0.46629213483146065,178
2025,NE,Trailing (1-7),0.6184738955823293,0.11685495286069285,0.4859437751004016,249
2025,NE,Trailing (8+),0.6666666666666666,0.6857176363202078,0.6190476190476191,21
2025,NO,Leading (1-7),0.6233766233766234,0.12872054060405524,0.4155844155844156,77
2025,NO,Tied,0.6229508196721312,-0.4456862054069932,0.3360655737704918,122
2025,NO,Trailing (1-7),0.5865921787709497,-0.10628446379982896,0.41899441340782123,358
2025,NO,Trailing (8+),0.5158730158730159,0.06458733784574229,0.4523809523809524,252
2025,NYG,Leading (1-7),0.4978540772532189,0.06155715854575374,0.4291845493562232,233
2025,NYG,Leading (8+),0.5555555555555556,-0.11010067892432644,0.3333333333333333,45
2025,NYG,Tied,0.5933333333333334,0.03414875688265914,0.42,150
2025,NYG,Trailing (1-7),0.5103448275862069,0.013095301851696163,0.4241379310344828,290
2025,NYG,Trailing (8+),0.5625,-0.1180487606445572,0.3984375,128
2025,NYJ,Leading (1-7),0.4528301886792453,-0.27640121072047696,0.32075471698113206,53
2025,NYJ,Tied,0.43783783783783786,-0.09942855738777943,0.3567567567567568,185
2025,NYJ,Trailing (1-7),0.481651376146789,-0.2657071508881295,0.39908256880733944,218
2025,NYJ,Trailing (8+),0.5566502463054187,-0.10881319141379324,0.45320197044334976,203
2025,PHI,Leading (1-7),0.5418502202643172,0.057495191286216725,0.42731277533039647,227
2025,PHI,Leading (8+),0.6290322580645161,0.040546295828540795,0.4032258064516129,62
2025,PHI,Tied,0.5426008968609866,0.04031803698707468,0.4304932735426009,223
2025,PHI,Trailing (1-7),0.575,0.03537583818304467,0.4625,240
2025,PHI,Trailing (8+),0.675,-0.22233082459133585,0.375,40
2025,PIT,Leading (1-7),0.5912698412698413,0.09633260703746944,0.4722222222222222,252
2025,PIT,Leading (8+),0.5681818181818182,0.24855121818231699,0.5,44
2025,PIT,Tied,0.5608108108108109,-0.032193002652890136,0.4189189189189189,148
2025,PIT,Trailing (1-7),0.6254180602006689,-0.060829283464528254,0.4214046822742475,299
2025,PIT,Trailing (8+),0.5578947368421052,0.2115899096401518,0.4631578947368421,95
2025,SEA,Leading (1-7),0.509090909090909,-0.016112070171616543,0.4303030303030303,165
2025,SEA,Leading (8+),0.574468085106383,0.04509945328833289,0.44680851063829785,47
2025,SEA,Tied,0.5539906103286385,-0.023296192410046337,0.4413145539906103,213
2025,SEA,Trailing (1-7),0.5544554455445545,0.11742362761221124,0.5445544554455446,202
2025,SEA,Trailing (8+),0.5846153846153846,0.15081250679767166,0.49230769230769234,65
2025,SF,Leading (1-7),0.55859375,0.1209154828047402,0.45703125,256
2025,SF,Leading (8+),0.5344827586206896,-0.1910230419627075,0.43103448275862066,58
2025,SF,Tied,0.547244094488189,0.14468141519179367,0.5236220472440944,254
2025,SF,Trailing (1-7),0.6062176165803109,0.09526386465392936,0.5077720207253886,193
2025,SF,Trailing (8+),0.6578947368421053,0.02832538420641632,0.47368421052631576,114
2025,TB,Leading (1-7),0.4844961240310077,-0.07181269215839173,0.3953488372093023,258
2025,TB,Leading (8+),0.6923076923076923,-0.1512197957678737,0.3076923076923077,13
2025,TB,Tied,0.5255813953488372,0.050578438828157615,0.4418604651162791,215
2025,TB,Trailing (1-7),0.5830258302583026,0.2165477580639114,0.5018450184501845,271
2025,TB,Trailing (8+),0.6296296296296297,-0.32409152611859887,0.39814814814814814,108
2025,TEN,Leading (1-7),0.5564516129032258,0.007986954414536986,0.3548387096774194,124
2025,TEN,Leading (8+),0.5714285714285714,-1.6818888818296338,0.14285714285714285,7
2025,TEN,Tied,0.5433526011560693,-0.1178504370596615,0.37572254335260113,173
2025,TEN,Trailing (1-7),0.5726872246696035,-0.19845893776669762,0.34801762114537443,227
2025,TEN,Trailing (8+),0.6618705035971223,-0.2195606375404361,0.4172661870503597,139
2025,WAS,Leading (1-7),0.5161290322580645,-0.05541230974271366,0.40860215053763443,93
2025,WAS,Leading (8+),0.6136363636363636,0.027802440660991225,0.45454545454545453,44
2025,WAS,Tied,0.4338235294117647,0.07269940775821405,0.5147058823529411,136
2025,WAS,Trailing (1-7),0.5601374570446735,0.030145276427877975,0.4329896907216495,291
2025,WAS,Trailing (8+),0.5161290322580645,0.003253652801300304,0.43870967741935485,155
